"","(Intercept)","Epoch2-1","Epoch3-2","Epoch4-3","Epoch5-4","Probability1","Session1","Epoch2-1:Probability1","Epoch3-2:Probability1","Epoch4-3:Probability1","Epoch5-4:Probability1","Epoch2-1:Session1","Epoch3-2:Session1","Epoch4-3:Session1","Epoch5-4:Session1","Probability1:Session1","Epoch2-1:Probability1:Session1","Epoch3-2:Probability1:Session1","Epoch4-3:Probability1:Session1","Epoch5-4:Probability1:Session1"
"P051G02S01",1.89002125242334,-1.42716276220984,1.07645228707116,-0.642162225107266,0.509660120067427,-1.85664923755413,0.897633829324371,1.69117785746742,-1.64285795802892,-1.33854812464339,0.960282888084941,-1.58935189963858,0.660840590999498,-0.624298983213701,-0.155761317003341,0.365969512322083,0.884492735154862,0.397432528843603,-0.368106988531211,-0.461834467444575
"P052G02S02",0.740488905553549,0.602813639483925,0.718617128163497,1.8369305325489,-1.67261144776197,-0.113478771194981,-1.03794637726236,0.541084918978652,-0.25693651151258,1.19038042158046,-0.792143565035723,0.0510026152683974,0.184265315915957,1.15573709978836,-0.690910244939748,-0.120244798817785,-0.958987398867233,1.15950173577314,0.0114475670513633,-0.233936759629828
"P053G01S01",0.278915439574475,1.59284017359418,0.197721961904122,0.759680059931229,0.970610216729908,-0.777477011441567,1.32947819470423,0.533628934298771,-0.647830325577986,-0.172918815539136,0.737868620109469,0.154962221427762,0.239444510178773,-0.862724730769489,0.250890893418419,1.01584698382256,1.09448840938813,0.218452849100428,-0.342315748465049,-0.0434702123027193
"P054G01S02",-0.533896772906397,-0.204581610585444,1.04527523830731,-1.83893688681523,1.67123607889872,0.000578961409094011,-0.121697968070696,-1.51344689972332,1.39779955262153,-1.55496296684856,0.45290360196349,0.624739404371968,-0.859105281336817,0.934835196448659,-0.557171350570357,2.19760318958574,2.47753409973428,-1.23942905435824,0.9208910128558,0.221002416286231
"P055G02S01",1.65969427420944,-2.08665761755541,0.999982363795484,0.164357661994642,-1.83777133089665,-0.0942565436410239,0.758009694015777,-1.03723327518752,-0.36660481949125,-0.783678036228333,0.655675349950003,0.728522195474415,-0.183478372063036,0.956915135977344,-0.542236814171819,-1.16209850743181,-0.394674339234549,0.472063379179161,-0.784964031000554,0.284115328947045
"P056G02S02",-1.19924767279708,-0.328763277217548,-0.589440481437776,0.851689764198316,-0.474650076348684,0.218479542440657,-0.883722801648526,0.603955003871552,-0.816091065855618,0.793323453020171,-1.02342724883569,0.450828374745358,-0.867474671977879,0.379860815104828,-0.127418939535412,0.601261094834783,0.721835754025067,-0.884753259606768,1.25206380506215,-0.509457143921237
"P057G01S01",0.147751527971023,0.000384661053514764,-1.59284248880202,0.090804457726763,-0.158042420814711,-1.47297925913477,0.269319457829495,0.403178380976268,-0.529204744755175,0.748902617197425,-0.769875141424066,-0.758650981273945,0.991092882668839,-0.317959050671325,-0.134160791387989,0.0839581820107569,0.0075565630153742,0.116027773941317,-1.0815672449081,0.239609183114118
"P058G01S02",1.05688316566829,-0.673359458493113,-0.776324588078489,2.07796710588709,-1.97171621626877,-0.305059845482032,-0.455958175540971,-1.40055376546891,0.322440294374298,1.16069320513869,-1.14461222680398,2.52762553084521,1.38102944618452,0.937146162064384,-0.160963914669539,0.857689200250823,2.09460458005986,-2.12721478759681,2.30872793998621,-0.100080005190663
"P059G02S01",1.69753185109676,-0.390943947638921,-0.369412060728912,1.46382295385047,-2.05410641792284,0.0518002741996049,1.36124124919232,1.11897055998482,-0.995707208714961,0.908185754948182,-0.656654666216243,-0.263889638936184,-0.79907279362362,-1.80450973862871,0.190332400143969,-2.56727083587757,-0.549518802152814,1.38325856870758,-1.28764345733399,0.221689847389542
"P060G02S02",-0.695535593993574,-0.412402419650315,-0.559771518968398,1.76697244825651,-0.812653931941614,1.36515994246389,-0.243737576613325,0.774849530717341,-1.17635425006938,0.875113742473855,0.68177167275171,0.194748822783235,-0.731178415525711,0.593847938547146,-0.81519497779942,-1.1094289784947,-0.335166995511579,-0.682725469179395,0.779344708666629,-1.28300572913445
"P061G01S01",0.440960477285778,-1.81164579956404,1.88450685894517,-0.608781932712943,-0.50567342434541,-0.936063395059871,-1.08854749634471,-0.718366670175454,-0.145067773300151,0.788477494528072,-0.164267447852792,-1.52860123559498,0.307336734187465,-0.39437944979854,0.339197022413414,0.327301138175401,-0.237797650938403,0.0215410562109379,1.41422258471445,-0.246828781937127
"P062G01S02",-1.00508450879736,0.0777534865959535,-0.944864580862767,-0.00123713367614079,0.832382213566719,-0.122319609976586,-0.710852827352672,0.874444008120823,-0.866635567238285,-0.582835025123112,1.03138443415458,-0.824600565544261,0.892770371140394,-0.327722221058614,1.72029017443243,0.702608747769905,-0.45282766458042,0.769426576953009,-0.743676446101077,2.89162233471279
"P063G02S01",-0.848916246555964,-0.113508827822298,-0.397987144671925,1.20974325438217,-0.006618854438043,-0.609421589161336,-0.527905367500066,-0.433248119512216,0.0438785730291819,-0.611484671374116,0.114503587748336,-0.651124626755106,0.42860566408228,2.01295327134557,-1.68721126477471,-0.80215679946558,0.878440595575106,-0.54742726642428,0.258558320170048,-1.2382600425817
"P064G02S02",0.494626105505526,-1.96696414832378,1.52074843733236,-0.655521184712083,-0.704123322251021,-0.494410357352341,-0.352554190496591,-1.04682856072406,1.28422987718569,-1.16569021583007,0.105408740547478,-1.5253044327464,0.95681864337465,0.692459714711582,-0.305991986644062,-0.514505991556346,0.361959365939872,-0.359937722514486,-0.148024138289472,0.364442715799741
"P065G01S01",0.99249168052836,1.346820486668,-1.01368901508822,0.695884262504061,-0.670289757741883,1.57262356584614,0.838712613468295,-0.555491770727166,-1.51051150183919,2.3182719918286,-1.22650859558077,0.345487102300545,0.146586532126987,-1.50740375257385,-1.13765976488801,-1.12814094095699,0.557309669359865,-0.212146473027685,-0.409386788187863,-0.336868908855423
"P066G02S01",0.669558746211339,-0.639977932967196,-1.22743059842756,1.46011967824973,0.721249366728806,1.07666229196148,0.714802205918959,0.486844514287833,-0.0482755396100306,0.438916628481861,-0.0902095601617786,-0.508752341287389,0.0159792937378048,0.81248602944238,0.514081812058276,0.811932886164012,-1.47836156045776,1.14067584322594,0.0819744789891422,1.32806815155858
"P067G01S02",0.397235984959391,-0.217580631902391,-0.791048990882699,0.0633664775011953,1.30614259888492,-0.291707857808215,0.355928049013667,0.14793270417195,-0.535789311499792,-0.942711887411547,2.5163579361898,-0.997353112518409,-1.13903059757815,1.76758401308637,-0.838246105679602,-0.509764460702112,-0.665341423817666,-0.934266200266106,2.1002109498963,-0.0165601443418161
"P068G02S01",1.15795321639505,0.767504320137862,-1.07508981498303,-0.475164299224989,1.44117417869646,-1.48620973633643,3.15729649365505,-0.80402476118247,-0.905804588732,1.15382867891114,1.58329082114968,1.32328410456696,0.587849102583767,-0.130300610725336,0.102311014286322,0.0308246458054454,-0.779987039573,-0.0712924833935003,0.759664648138891,1.23002828581184
"P069G02S02",1.5314358832618,-0.646939823025185,-1.48995805037048,-2.04294784112962,-0.666971796666881,-0.0766780458747313,2.1824617453709,-0.474938015946625,0.865295490259373,-0.487516248476837,0.484958935086239,0.911361699264168,-0.679449334800643,-1.74196842255204,0.155310739986481,-0.194101640201182,-0.672377592508885,0.515059371756071,-1.07678192533118,0.880017741116223
"P070G01S01",0.398835155959847,0.4137399052664,-0.0133640770924096,0.979655460602109,-0.943379756611969,1.09744219995752,-0.121351302788391,0.18051729956304,-0.00521528231273459,2.15202937958184,-1.56612234502285,-0.0241165208852488,-0.344441240774697,-1.5138168101421,0.807512942058216,0.241127500008505,-0.281441088197804,0.0706327586720099,0.239696790354042,0.0146115584968254
"P071G01S02",0.941715860652921,-0.21372273665142,-1.17798550724743,0.966455600757362,-0.499283632208115,0.91221114113128,0.245950724891754,-0.436827177714452,0.791038251844916,0.667006337821104,-1.48580917970641,0.714017964785113,0.781026321423935,-0.595222117944289,-1.26888212661119,-1.41432939102604,-0.296224363364135,0.863003139567317,0.260583623758541,-1.29323833055372
"P072G02S01",-1.40257532215479,0.279744734692662,0.159070330898193,-0.347579507664482,1.58779654888872,1.93121516250269,-1.08152403846999,0.0637617543699621,0.75637460066314,0.360902599699632,1.47748796877832,-0.588119332025107,0.549426118290898,0.00497790788044749,-0.064343718995599,-0.662272104654005,-2.14692715365056,1.65649301092307,0.337854024063289,-2.3239191979844
"P073G02S02",0.166559378682884,-1.32588269721688,0.158659074498095,0.253380737435849,-0.14721807709824,0.680689644320618,1.16610811892741,-1.33956178859749,2.08826682597631,-1.02705210159906,-0.679724721347282,-0.307545066982041,-0.376051370447783,-0.184378822371254,-0.726353313036462,-0.0532369294640837,0.461665479136715,0.153775662555672,0.810741894637061,0.222528399344012
